police2_signer1_rep1_glosses/glosses0000 | ΓΕΙΑ
police2_signer1_rep5_glosses/glosses0067 | ΔΙΚΟ_ΣΟΥ
police2_signer1_rep5_glosses/glosses0068 | ΣΥΜΠΛΗΡΩΝΩ
police2_signer1_rep5_glosses/glosses0069 | ΕΝΤΑΞΕΙ
police2_signer1_rep5_glosses/glosses0070 | ΕΜΕΙΣ
police2_signer1_rep5_glosses/glosses0071 | ΚΙΝΗΤΟ
police2_signer1_rep5_glosses/glosses0072 | ΨΑΧΝΩ
police2_signer1_rep5_glosses/glosses0073 | ΜΕΤΑ
police2_signer1_rep5_glosses/glosses0074 | ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer1_rep5_glosses/glosses0075 | ΕΥΧΑΡΙΣΤΩ
police2_signer1_rep5_glosses/glosses0076 | ΠΟΛΥ
police2_signer1_rep5_glosses/glosses0077 | ΓΕΙΑ
police2_signer2_rep1_glosses/glosses0000 | ΓΕΙΑ
police2_signer2_rep1_glosses/glosses0001 | ΕΓΩ
police2_signer2_rep1_glosses/glosses0002 | ΕΞΥΠΗΡΕΤΗΣΗ
police2_signer2_rep1_glosses/glosses0003 | ΠΩΣ;
police2_signer2_rep1_glosses/glosses0004 | ΚΑΠΟΙΟΣ
police2_signer2_rep1_glosses/glosses0005 | ΚΙΝΗΤΟ
police2_signer2_rep1_glosses/glosses0006 | ???
police2_signer2_rep1_glosses/glosses0007 | ???
police2_signer2_rep1_glosses/glosses0008 | ΠΟΤΕ;
police2_signer2_rep1_glosses/glosses0009 | ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer2_rep1_glosses/glosses0010 | ΕΣΥ
police2_signer2_rep1_glosses/glosses0011 | ΠΟΥ;
police2_signer2_rep1_glosses/glosses0012 | ΕΓΩ
police2_signer2_rep1_glosses/glosses0013 | ΜΑΓΑΖΙ
police2_signer2_rep1_glosses/glosses0014 | ΚΑΦΕΣ
police2_signer2_rep1_glosses/glosses0015 | ΕΣΥ
police2_signer2_rep1_glosses/glosses0016 | ΚΙΝΗΤΟ
police2_signer2_rep1_glosses/glosses0017 | ΤΟΠΟΘΕΤΩ
police2_signer2_rep1_glosses/glosses0018 | ΠΟΥ;
police2_signer2_rep1_glosses/glosses0019 | ΤΡΑΠΕΖΙ
police2_signer2_rep1_glosses/glosses0020 | ΑΠΟ_ΠΑΝΩ
police2_signer2_rep1_glosses/glosses0021 | ΚΙΝΗΤΟ
police2_signer2_rep1_glosses/glosses0022 | ???
police2_signer2_rep1_glosses/glosses0023 | ΠΟΙΟΣ;
police2_signer2_rep1_glosses/glosses0024 | ΚΑΠΟΙΟΣ
police2_signer2_rep1_glosses/glosses0025 | ΑΝΔΡΑΣ
police2_signer2_rep1_glosses/glosses0026 | ΚΙΝΗΤΟ
police2_signer2_rep1_glosses/glosses0027 | ΠΑΙΡΝΩ
police2_signer2_rep1_glosses/glosses0028 | ΤΡΕΧΩ
police2_signer2_rep1_glosses/glosses0029 | ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer2_rep1_glosses/glosses0030 | ΕΣΥ
police2_signer2_rep1_glosses/glosses0031 | ΑΝΔΡΑΣ
police2_signer2_rep1_glosses/glosses0032 | ΑΥΤΟΣ
police2_signer2_rep1_glosses/glosses0033 | ΠΕΡΙΓΡΑΦΩ
police2_signer2_rep1_glosses/glosses0034 | ΑΝΔΡΑΣ
police2_signer2_rep1_glosses/glosses0035 | ΑΥΤΟΣ
police2_signer2_rep1_glosses/glosses0036 | ΨΗΛΟΣ
police2_signer2_rep1_glosses/glosses0037 | ΑΔΥΝΑΤΟΣ
police2_signer2_rep1_glosses/glosses0038 | ΜΑΛΛΙΑ
police2_signer2_rep1_glosses/glosses0039 | ΚΟΝΤΟ
police2_signer2_rep1_glosses/glosses0040 | ΞΑΝΘΟ
police2_signer2_rep1_glosses/glosses0041 | ΑΝΔΡΑΣ
police2_signer2_rep1_glosses/glosses0042 | ΑΥΤΟΣ
police2_signer2_rep1_glosses/glosses0043 | ΡΟΥΧΑ
police2_signer2_rep1_glosses/glosses0044 | ΤΙ;
police2_signer2_rep1_glosses/glosses0045 | ΜΠΛΟΥΖΑ
police2_signer2_rep1_glosses/glosses0046 | ΚΟΚΚΙΝΟ
police2_signer2_rep1_glosses/glosses0047 | ΠΑΝΤΕΛΟΝΙ
police2_signer2_rep1_glosses/glosses0048 | ΤΖΙΝ
police2_signer2_rep1_glosses/glosses0049 | ΠΑΠΟΥΤΣΙΑ
police2_signer2_rep1_glosses/glosses0050 | ΑΣΠΡΟ
police2_signer2_rep1_glosses/glosses0051 | ΑΥΤΟΣ
police2_signer2_rep1_glosses/glosses0052 | ΤΡΕΧΩ
police2_signer2_rep1_glosses/glosses0053 | ΠΟΥ;
police2_signer2_rep1_glosses/glosses0054 | ΑΥΤΟΣ
police2_signer2_rep1_glosses/glosses0055 | ΤΡΕΧΩ
police2_signer2_rep1_glosses/glosses0056 | ΠΡΟΣ
police2_signer2_rep1_glosses/glosses0057 | ΠΑΡΑΛΙΑ
police2_signer2_rep1_glosses/glosses0058 | ΑΡΙΘΜΟΣ
police2_signer2_rep1_glosses/glosses0059 | ΚΙΝΗΤΟ
police2_signer2_rep1_glosses/glosses0060 | ΔΙΚΟ_ΣΟΥ
police2_signer2_rep1_glosses/glosses0061 | ΙΜΕΙ
police2_signer2_rep1_glosses/glosses0062 | ΞΕΡΩ
police2_signer2_rep1_glosses/glosses0063 | ΕΣΥ
police2_signer2_rep1_glosses/glosses0064 | ΟΧΙ
police2_signer2_rep1_glosses/glosses0065 | ΕΣΥ
police2_signer2_rep1_glosses/glosses0066 | ΑΙΤΗΣΗ
police2_signer2_rep1_glosses/glosses0067 | ΣΤΟΙΧΕΙΑ
police2_signer2_rep1_glosses/glosses0068 | ΔΙΚΟ_ΣΟΥ
police2_signer2_rep1_glosses/glosses0069 | ΣΥΜΠΛΗΡΩΝΩ
police2_signer2_rep1_glosses/glosses0070 | ΕΝΤΑΞΕΙ
police2_signer2_rep1_glosses/glosses0071 | ΕΜΕΙΣ
police2_signer2_rep1_glosses/glosses0072 | ΚΙΝΗΤΟ
police2_signer2_rep1_glosses/glosses0073 | ΨΑΧΝΩ
police2_signer2_rep1_glosses/glosses0074 | ΜΕΤΑ
police2_signer2_rep1_glosses/glosses0075 | ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer2_rep1_glosses/glosses0076 | ΕΥΧΑΡΙΣΤΩ
police2_signer2_rep1_glosses/glosses0077 | ΠΟΛΥ
police2_signer2_rep1_glosses/glosses0078 | ΓΕΙΑ
police2_signer2_rep2_glosses/glosses0000 | ΓΕΙΑ
police2_signer2_rep2_glosses/glosses0001 | ΕΓΩ
police2_signer2_rep2_glosses/glosses0002 | ΕΞΥΠΗΡΕΤΗΣΗ
police2_signer2_rep2_glosses/glosses0003 | ΠΩΣ;
police2_signer2_rep2_glosses/glosses0004 | ΚΑΠΟΙΟΣ
police2_signer2_rep2_glosses/glosses0005 | ΚΙΝΗΤΟ
police2_signer2_rep2_glosses/glosses0006 | ???
police2_signer2_rep2_glosses/glosses0007 | ???
police2_signer2_rep2_glosses/glosses0008 | ΠΟΤΕ;
police2_signer2_rep2_glosses/glosses0009 | ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer2_rep2_glosses/glosses0010 | ΕΣΥ
police2_signer2_rep2_glosses/glosses0011 | ΠΟΥ;
police2_signer2_rep2_glosses/glosses0012 | ΕΓΩ
police2_signer2_rep2_glosses/glosses0013 | ΜΑΓΑΖΙ
police2_signer2_rep2_glosses/glosses0014 | ΚΑΦΕΣ
police2_signer2_rep2_glosses/glosses0015 | ΕΣΥ
police2_signer2_rep2_glosses/glosses0016 | ΚΙΝΗΤΟ
police2_signer2_rep2_glosses/glosses0017 | ΤΟΠΟΘΕΤΩ
police2_signer2_rep2_glosses/glosses0018 | ΠΟΥ;
police2_signer2_rep2_glosses/glosses0019 | ΤΡΑΠΕΖΙ
police2_signer2_rep2_glosses/glosses0020 | ΑΠΟ_ΠΑΝΩ
police2_signer2_rep2_glosses/glosses0021 | ΚΙΝΗΤΟ
police2_signer2_rep2_glosses/glosses0022 | ???
police2_signer2_rep2_glosses/glosses0023 | ΠΟΙΟΣ;
police2_signer2_rep2_glosses/glosses0024 | ΚΑΠΟΙΟΣ
police2_signer2_rep2_glosses/glosses0025 | ΑΝΔΡΑΣ
police2_signer2_rep2_glosses/glosses0026 | ΚΙΝΗΤΟ
police2_signer2_rep2_glosses/glosses0027 | ΠΑΙΡΝΩ
police2_signer2_rep2_glosses/glosses0028 | ΤΡΕΧΩ
police2_signer2_rep2_glosses/glosses0029 | ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer2_rep2_glosses/glosses0030 | ΕΣΥ
police2_signer2_rep2_glosses/glosses0031 | ΑΝΔΡΑΣ
police2_signer2_rep2_glosses/glosses0032 | ΑΥΤΟΣ
police2_signer2_rep2_glosses/glosses0033 | ΠΕΡΙΓΡΑΦΩ
police2_signer2_rep2_glosses/glosses0034 | ΑΝΔΡΑΣ
police2_signer2_rep2_glosses/glosses0035 | ΑΥΤΟΣ
police2_signer2_rep2_glosses/glosses0036 | ΨΗΛΟΣ
police2_signer2_rep2_glosses/glosses0037 | ΑΔΥΝΑΤΟΣ
police2_signer2_rep2_glosses/glosses0038 | ΜΑΛΛΙΑ
police2_signer2_rep2_glosses/glosses0039 | ΚΟΝΤΟ
police2_signer2_rep2_glosses/glosses0040 | ΞΑΝΘΟ
police2_signer2_rep2_glosses/glosses0041 | ΑΝΔΡΑΣ
police2_signer2_rep2_glosses/glosses0042 | ΑΥΤΟΣ
police2_signer2_rep2_glosses/glosses0043 | ΡΟΥΧΑ
police2_signer2_rep2_glosses/glosses0044 | ΤΙ;
police2_signer2_rep2_glosses/glosses0045 | ΜΠΛΟΥΖΑ
police2_signer2_rep2_glosses/glosses0046 | ΚΟΚΚΙΝΟ
police2_signer2_rep2_glosses/glosses0047 | ΠΑΝΤΕΛΟΝΙ
police2_signer2_rep2_glosses/glosses0048 | ΤΖΙΝ
police2_signer2_rep2_glosses/glosses0049 | ΠΑΠΟΥΤΣΙΑ
police2_signer2_rep2_glosses/glosses0050 | ΑΣΠΡΟ
police2_signer2_rep2_glosses/glosses0051 | ΑΥΤΟΣ
police2_signer2_rep2_glosses/glosses0052 | ΤΡΕΧΩ
police2_signer2_rep2_glosses/glosses0053 | ΠΟΥ;
police2_signer2_rep2_glosses/glosses0054 | ΑΥΤΟΣ
police2_signer2_rep2_glosses/glosses0055 | ΤΡΕΧΩ
police2_signer2_rep2_glosses/glosses0056 | ΠΡΟΣ
police2_signer2_rep2_glosses/glosses0057 | ΠΑΡΑΛΙΑ
police2_signer2_rep2_glosses/glosses0058 | ΑΡΙΘΜΟΣ
police2_signer2_rep2_glosses/glosses0059 | ΚΙΝΗΤΟ
police2_signer2_rep2_glosses/glosses0060 | ΔΙΚΟ_ΣΟΥ
police2_signer2_rep2_glosses/glosses0061 | ΙΜΕΙ
police2_signer2_rep2_glosses/glosses0062 | ΞΕΡΩ
police2_signer2_rep2_glosses/glosses0063 | ΕΣΥ
police2_signer2_rep2_glosses/glosses0064 | ΟΧΙ
police2_signer2_rep2_glosses/glosses0065 | ΕΣΥ
police2_signer2_rep2_glosses/glosses0066 | ΑΙΤΗΣΗ
police2_signer2_rep2_glosses/glosses0067 | ΣΤΟΙΧΕΙΑ
police2_signer2_rep2_glosses/glosses0068 | ΔΙΚΟ_ΣΟΥ
police2_signer2_rep2_glosses/glosses0069 | ΣΥΜΠΛΗΡΩΝΩ
police2_signer2_rep2_glosses/glosses0070 | ΕΝΤΑΞΕΙ
police2_signer2_rep2_glosses/glosses0071 | ΕΜΕΙΣ
police2_signer2_rep2_glosses/glosses0072 | ΚΙΝΗΤΟ
police2_signer2_rep2_glosses/glosses0073 | ΨΑΧΝΩ
police2_signer2_rep2_glosses/glosses0074 | ΜΕΤΑ
police2_signer2_rep2_glosses/glosses0075 | ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer2_rep2_glosses/glosses0076 | ΕΥΧΑΡΙΣΤΩ
police2_signer2_rep2_glosses/glosses0077 | ΠΟΛΥ
police2_signer2_rep2_glosses/glosses0078 | ΓΕΙΑ
police2_signer2_rep3_glosses/glosses0000 | ΓΕΙΑ
police2_signer2_rep3_glosses/glosses0001 | ΕΓΩ
police2_signer2_rep3_glosses/glosses0002 | ΕΞΥΠΗΡΕΤΗΣΗ
police2_signer2_rep3_glosses/glosses0003 | ΠΩΣ;
police2_signer2_rep3_glosses/glosses0004 | ΚΑΠΟΙΟΣ
police2_signer2_rep3_glosses/glosses0005 | ΚΙΝΗΤΟ
police2_signer2_rep3_glosses/glosses0006 | ???
police2_signer2_rep3_glosses/glosses0007 | ???
police2_signer2_rep3_glosses/glosses0008 | ΠΟΤΕ;
police2_signer2_rep3_glosses/glosses0009 | ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer2_rep3_glosses/glosses0010 | ΕΣΥ
police2_signer2_rep3_glosses/glosses0011 | ΠΟΥ;
police2_signer2_rep3_glosses/glosses0012 | ΕΓΩ
police2_signer2_rep3_glosses/glosses0013 | ΜΑΓΑΖΙ
police2_signer2_rep3_glosses/glosses0014 | ΚΑΦΕΣ
police2_signer2_rep3_glosses/glosses0015 | ΕΣΥ
police2_signer2_rep3_glosses/glosses0016 | ΚΙΝΗΤΟ
police2_signer2_rep3_glosses/glosses0017 | ΤΟΠΟΘΕΤΩ
police2_signer2_rep3_glosses/glosses0018 | ΠΟΥ;
police2_signer2_rep3_glosses/glosses0019 | ΤΡΑΠΕΖΙ
police2_signer2_rep3_glosses/glosses0020 | ΑΠΟ_ΠΑΝΩ
police2_signer2_rep3_glosses/glosses0021 | ΚΙΝΗΤΟ
police2_signer2_rep3_glosses/glosses0022 | ???
police2_signer2_rep3_glosses/glosses0023 | ΠΟΙΟΣ;
police2_signer2_rep3_glosses/glosses0024 | ΚΑΠΟΙΟΣ
police2_signer2_rep3_glosses/glosses0025 | ΑΝΔΡΑΣ
police2_signer2_rep3_glosses/glosses0026 | ΚΙΝΗΤΟ
police2_signer2_rep3_glosses/glosses0027 | ΠΑΙΡΝΩ
police2_signer2_rep3_glosses/glosses0028 | ΤΡΕΧΩ
police2_signer2_rep3_glosses/glosses0029 | ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer2_rep3_glosses/glosses0030 | ΕΣΥ
police2_signer2_rep3_glosses/glosses0031 | ΑΝΔΡΑΣ
police2_signer2_rep3_glosses/glosses0032 | ΑΥΤΟΣ
police2_signer2_rep3_glosses/glosses0033 | ΠΕΡΙΓΡΑΦΩ
police2_signer2_rep3_glosses/glosses0034 | ΑΝΔΡΑΣ
police2_signer2_rep3_glosses/glosses0035 | ΑΥΤΟΣ
police2_signer2_rep3_glosses/glosses0036 | ΨΗΛΟΣ
police2_signer2_rep3_glosses/glosses0037 | ΑΔΥΝΑΤΟΣ
police2_signer2_rep3_glosses/glosses0038 | ΜΑΛΛΙΑ
police2_signer2_rep3_glosses/glosses0039 | ΚΟΝΤΟ
police2_signer2_rep3_glosses/glosses0040 | ΞΑΝΘΟ
police2_signer2_rep3_glosses/glosses0041 | ΑΝΔΡΑΣ
police2_signer2_rep3_glosses/glosses0042 | ΑΥΤΟΣ
police2_signer2_rep3_glosses/glosses0043 | ΡΟΥΧΑ
police2_signer2_rep3_glosses/glosses0044 | ΤΙ;
police2_signer2_rep3_glosses/glosses0045 | ΜΠΛΟΥΖΑ
police2_signer2_rep3_glosses/glosses0046 | ΚΟΚΚΙΝΟ
police2_signer2_rep3_glosses/glosses0047 | ΠΑΝΤΕΛΟΝΙ
police2_signer2_rep3_glosses/glosses0048 | ΤΖΙΝ
police2_signer2_rep3_glosses/glosses0049 | ΠΑΠΟΥΤΣΙΑ
police2_signer2_rep3_glosses/glosses0050 | ΑΣΠΡΟ
police2_signer2_rep3_glosses/glosses0051 | ΑΥΤΟΣ
police2_signer2_rep3_glosses/glosses0052 | ΤΡΕΧΩ
police2_signer2_rep3_glosses/glosses0053 | ΠΟΥ;
police2_signer2_rep3_glosses/glosses0054 | ΑΥΤΟΣ
police2_signer2_rep3_glosses/glosses0055 | ΤΡΕΧΩ
police2_signer2_rep3_glosses/glosses0056 | ΠΡΟΣ
police2_signer2_rep3_glosses/glosses0057 | ΠΑΡΑΛΙΑ
police2_signer2_rep3_glosses/glosses0058 | ΑΡΙΘΜΟΣ
police2_signer2_rep3_glosses/glosses0059 | ΚΙΝΗΤΟ
police2_signer2_rep3_glosses/glosses0060 | ΔΙΚΟ_ΣΟΥ
police2_signer2_rep3_glosses/glosses0061 | ΙΜΕΙ
police2_signer2_rep3_glosses/glosses0062 | ΞΕΡΩ
police2_signer2_rep3_glosses/glosses0063 | ΕΣΥ
police2_signer2_rep3_glosses/glosses0064 | ΟΧΙ
police2_signer2_rep3_glosses/glosses0065 | ΕΣΥ
police2_signer2_rep3_glosses/glosses0066 | ΑΙΤΗΣΗ
police2_signer2_rep3_glosses/glosses0067 | ΣΤΟΙΧΕΙΑ
police2_signer2_rep3_glosses/glosses0068 | ΔΙΚΟ_ΣΟΥ
police2_signer2_rep3_glosses/glosses0069 | ΣΥΜΠΛΗΡΩΝΩ
police2_signer2_rep3_glosses/glosses0070 | ΕΝΤΑΞΕΙ
police2_signer2_rep3_glosses/glosses0071 | ΕΜΕΙΣ
police2_signer2_rep3_glosses/glosses0072 | ΚΙΝΗΤΟ
police2_signer2_rep3_glosses/glosses0073 | ΨΑΧΝΩ
police2_signer2_rep3_glosses/glosses0074 | ΜΕΤΑ
police2_signer2_rep3_glosses/glosses0075 | ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer2_rep3_glosses/glosses0076 | ΕΥΧΑΡΙΣΤΩ
police2_signer2_rep3_glosses/glosses0077 | ΠΟΛΥ
police2_signer2_rep3_glosses/glosses0078 | ΓΕΙΑ
police2_signer2_rep4_glosses/glosses0000 | ΓΕΙΑ
police2_signer2_rep4_glosses/glosses0001 | ΕΓΩ
police2_signer2_rep4_glosses/glosses0002 | ΕΞΥΠΗΡΕΤΗΣΗ
police2_signer2_rep4_glosses/glosses0003 | ΠΩΣ;
police2_signer2_rep4_glosses/glosses0004 | ΚΑΠΟΙΟΣ
police2_signer2_rep4_glosses/glosses0005 | ΚΙΝΗΤΟ
police2_signer2_rep4_glosses/glosses0006 | ???
police2_signer2_rep4_glosses/glosses0007 | ???
police2_signer2_rep4_glosses/glosses0008 | ΠΟΤΕ;
police2_signer2_rep4_glosses/glosses0009 | ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer2_rep4_glosses/glosses0010 | ΕΣΥ
police2_signer2_rep4_glosses/glosses0011 | ΠΟΥ;
police2_signer2_rep4_glosses/glosses0012 | ΕΓΩ
police2_signer2_rep4_glosses/glosses0013 | ΜΑΓΑΖΙ
police2_signer2_rep4_glosses/glosses0014 | ΚΑΦΕΣ
police2_signer2_rep4_glosses/glosses0015 | ΕΣΥ
police2_signer2_rep4_glosses/glosses0016 | ΚΙΝΗΤΟ
police2_signer2_rep4_glosses/glosses0017 | ΤΟΠΟΘΕΤΩ
police2_signer2_rep4_glosses/glosses0018 | ΠΟΥ;
police2_signer2_rep4_glosses/glosses0019 | ΤΡΑΠΕΖΙ
police2_signer2_rep4_glosses/glosses0020 | ΑΠΟ_ΠΑΝΩ
police2_signer2_rep4_glosses/glosses0021 | ΚΙΝΗΤΟ
police2_signer2_rep4_glosses/glosses0022 | ???
police2_signer2_rep4_glosses/glosses0023 | ΠΟΙΟΣ;
police2_signer2_rep4_glosses/glosses0024 | ΚΑΠΟΙΟΣ
police2_signer2_rep4_glosses/glosses0025 | ΑΝΔΡΑΣ
police2_signer2_rep4_glosses/glosses0026 | ΚΙΝΗΤΟ
police2_signer2_rep4_glosses/glosses0027 | ΠΑΙΡΝΩ
police2_signer2_rep4_glosses/glosses0028 | ΤΡΕΧΩ
police2_signer2_rep4_glosses/glosses0029 | ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer2_rep4_glosses/glosses0030 | ΕΣΥ
police2_signer2_rep4_glosses/glosses0031 | ΑΝΔΡΑΣ
police2_signer2_rep4_glosses/glosses0032 | ΑΥΤΟΣ
police2_signer2_rep4_glosses/glosses0033 | ΠΕΡΙΓΡΑΦΩ
police2_signer2_rep4_glosses/glosses0034 | ΑΝΔΡΑΣ
police2_signer2_rep4_glosses/glosses0035 | ΑΥΤΟΣ
police2_signer2_rep4_glosses/glosses0036 | ΨΗΛΟΣ
police2_signer2_rep4_glosses/glosses0037 | ΑΔΥΝΑΤΟΣ
police2_signer2_rep4_glosses/glosses0038 | ΜΑΛΛΙΑ
police2_signer2_rep4_glosses/glosses0039 | ΚΟΝΤΟ
police2_signer2_rep4_glosses/glosses0040 | ΞΑΝΘΟ
police2_signer2_rep4_glosses/glosses0041 | ΑΝΔΡΑΣ
police2_signer2_rep4_glosses/glosses0042 | ΑΥΤΟΣ
police2_signer2_rep4_glosses/glosses0043 | ΡΟΥΧΑ
police2_signer2_rep4_glosses/glosses0044 | ΤΙ;
police2_signer2_rep4_glosses/glosses0045 | ΜΠΛΟΥΖΑ
police2_signer2_rep4_glosses/glosses0046 | ΚΟΚΚΙΝΟ
police2_signer2_rep4_glosses/glosses0047 | ΠΑΝΤΕΛΟΝΙ
police2_signer2_rep4_glosses/glosses0048 | ΤΖΙΝ
police2_signer2_rep4_glosses/glosses0049 | ΠΑΠΟΥΤΣΙΑ
police2_signer2_rep4_glosses/glosses0050 | ΑΣΠΡΟ
police2_signer2_rep4_glosses/glosses0051 | ΑΥΤΟΣ
police2_signer2_rep4_glosses/glosses0052 | ΤΡΕΧΩ
police2_signer2_rep4_glosses/glosses0053 | ΠΟΥ;
police2_signer2_rep4_glosses/glosses0054 | ΑΥΤΟΣ
police2_signer2_rep4_glosses/glosses0055 | ΤΡΕΧΩ
police2_signer2_rep4_glosses/glosses0056 | ΠΡΟΣ
police2_signer2_rep4_glosses/glosses0057 | ΠΑΡΑΛΙΑ
police2_signer2_rep4_glosses/glosses0058 | ΑΡΙΘΜΟΣ
police2_signer2_rep4_glosses/glosses0059 | ΚΙΝΗΤΟ
police2_signer2_rep4_glosses/glosses0060 | ΔΙΚΟ_ΣΟΥ
police2_signer2_rep4_glosses/glosses0061 | ΙΜΕΙ
police2_signer2_rep4_glosses/glosses0062 | ΞΕΡΩ
police2_signer2_rep4_glosses/glosses0063 | ΕΣΥ
police2_signer2_rep4_glosses/glosses0064 | ΟΧΙ
police2_signer2_rep4_glosses/glosses0065 | ΕΣΥ
police2_signer2_rep4_glosses/glosses0066 | ΑΙΤΗΣΗ
police2_signer2_rep4_glosses/glosses0067 | ΣΤΟΙΧΕΙΑ
police2_signer2_rep4_glosses/glosses0068 | ΔΙΚΟ_ΣΟΥ
police2_signer2_rep4_glosses/glosses0069 | ΣΥΜΠΛΗΡΩΝΩ
police2_signer2_rep4_glosses/glosses0070 | ΕΝΤΑΞΕΙ
police2_signer2_rep4_glosses/glosses0071 | ΕΜΕΙΣ
police2_signer2_rep4_glosses/glosses0072 | ΚΙΝΗΤΟ
police2_signer2_rep4_glosses/glosses0073 | ΨΑΧΝΩ
police2_signer2_rep4_glosses/glosses0074 | ΜΕΤΑ
police2_signer2_rep4_glosses/glosses0075 | ΕΝΗΜΕΡΩΝΩ_ΕΣΕΝΑ
police2_signer2_rep4_glosses/glosses0076 | ΕΥΧΑΡΙΣΤΩ
police2_signer2_rep4_glosses/glosses0077 | ΠΟΛΥ
police2_signer2_rep4_glosses/glosses0078 | ΓΕΙΑ
police2_signer2_rep5_glosses/glosses0000 | ΓΕΙΑ
police2_signer2_rep5_glosses/glosses0001 | ΕΓΩ
police2_signer2_rep5_glosses/glosses0002 | ΕΞΥΠΗΡΕΤΗΣΗ
police2_signer2_rep5_glosses/glosses0003 | ΠΩΣ;
police2_signer2_rep5_glosses/glosses0004 | ΚΑΠΟΙΟΣ
police2_signer2_rep5_glosses/glosses0005 | ΚΙΝΗΤΟ
police2_signer2_rep5_glosses/glosses0006 | ???
police2_signer2_rep5_glosses/glosses0007 | ???
police2_signer2_rep5_glosses/glosses0008 | ΠΟΤΕ;
police2_signer2_rep5_glosses/glosses0009 | ΠΑΡΕΛΘΟΝ_ΠΡΟΣΦΑΤΟ
police2_signer2_rep5_glosses/glosses0010 | ΕΣΥ
police2_signer2_rep5_glosses/glosses0011 | ΠΟΥ;
police2_signer2_rep5_glosses/glosses0012 | ΕΓΩ
police2_signer2_rep5_glosses/glosses0013 | ΜΑΓΑΖΙ
police2_signer2_rep5_glosses/glosses0014 | ΚΑΦΕΣ
police2_signer2_rep5_glosses/glosses0015 | ΕΣΥ
police2_signer2_rep5_glosses/glosses0016 | ΚΙΝΗΤΟ
police2_signer2_rep5_glosses/glosses0017 | ΤΟΠΟΘΕΤΩ
police2_signer2_rep5_glosses/glosses0018 | ΠΟΥ;
police2_signer2_rep5_glosses/glosses0019 | ΤΡΑΠΕΖΙ
police2_signer2_rep5_glosses/glosses0020 | ΑΠΟ_ΠΑΝΩ
police2_signer2_rep5_glosses/glosses0021 | ΚΙΝΗΤΟ
police2_signer2_rep5_glosses/glosses0022 | ???
police2_signer2_rep5_glosses/glosses0023 | ΠΟΙΟΣ;
police2_signer2_rep5_glosses/glosses0024 | ΚΑΠΟΙΟΣ
police2_signer2_rep5_glosses/glosses0025 | ΑΝΔΡΑΣ
police2_signer2_rep5_glosses/glosses0026 | ΚΙΝΗΤΟ
police2_signer2_rep5_glosses/glosses0027 | ΠΑΙΡΝΩ
police2_signer2_rep5_glosses/glosses0028 | ΤΡΕΧΩ
police2_signer2_rep5_glosses/glosses0029 | ΕΞΑΦΑΝΙΖΟΜΑΙ
police2_signer2_rep5_glosses/glosses0030 | ΕΣΥ
police2_signer2_rep5_glosses/glosses0031 | ΑΝΔΡΑΣ
police2_signer2_rep5_glosses/glosses0032 | ΑΥΤΟΣ
police2_signer2_rep5_glosses/glosses0033 | ΠΕΡΙΓΡΑΦΩ
police2_signer2_rep5_glosses/glosses0034 | ΑΝΔΡΑΣ
police2_signer2_rep5_glosses/glosses0035 | ΑΥΤΟΣ
police2_signer2_rep5_glosses/glosses0036 | ΨΗΛΟΣ
police2_signer2_rep5_glosses/glosses0037 | ΑΔΥΝΑΤΟΣ
police2_signer2_rep5_glosses/glosses0038 | ΜΑΛΛΙΑ
police2_signer2_rep5_glosses/glosses0039 | ΚΟΝΤΟ
police2_signer2_rep5_glosses/glosses0040 | ΞΑΝΘΟ
police2_signer2_rep5_glosses/glosses0041 | ΑΝΔΡΑΣ
police2_signer2_rep5_glosses/glosses0042 | ΑΥΤΟΣ
police2_signer2_rep5_glosses/glosses0043 | ΡΟΥΧΑ
police2_signer2_rep5_glosses/glosses0044 | ΤΙ;
police2_signer2_rep5_glosses/glosses0045 | ΜΠΛΟΥΖΑ
police2_signer2_rep5_glosses/glosses0046 | ΚΟΚΚΙΝΟ
police2_signer2_rep5_glosses/glosses0047 | ΠΑΝΤΕΛΟΝΙ
police2_signer2_rep5_glosses/glosses0048 | ΤΖΙΝ
police2_signer2_rep5_glosses/glosses0049 | ΠΑΠΟΥΤΣΙΑ
police2_signer2_rep5_glosses/glosses0050 | ΑΣΠΡΟ
police2_signer2_rep5_glosses/glosses0051 | ΑΥΤΟΣ
police2_signer2_rep5_glosses/glosses0052 | ΤΡΕΧΩ
police2_signer2_rep5_glosses/glosses0053 | ΠΟΥ;
police2_signer2_rep5_glosses/glosses0054 | ΑΥΤΟΣ
