police4_signer1_rep1_glosses/glosses0000 | ΓΕΙΑ
police4_signer2_rep1_glosses/glosses0032 | ΛΕΠΤΟΜΕΡΕΙΕΣ
police4_signer2_rep1_glosses/glosses0033 | ΕΝΤΑΞΕΙ
police4_signer2_rep1_glosses/glosses0034 | ΓΡΑΦΩ
police4_signer2_rep1_glosses/glosses0035 | ΠΑ
police4_signer2_rep1_glosses/glosses0036 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep1_glosses/glosses0037 | ΚΑΙΝΟΥΡΙΟ
police4_signer2_rep1_glosses/glosses0038 | ΕΣΥ
police4_signer2_rep1_glosses/glosses0039 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep1_glosses/glosses0040 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer2_rep1_glosses/glosses0041 | ΦΥΣΙΚΑ
police4_signer2_rep1_glosses/glosses0042 | ΕΓΩ
police4_signer2_rep1_glosses/glosses0043 | ???
police4_signer2_rep1_glosses/glosses0044 | ΦΙΛΟΣ
police4_signer2_rep1_glosses/glosses0045 | ΕΓΩ
police4_signer2_rep1_glosses/glosses0046 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer2_rep1_glosses/glosses0047 | ΠΡΩΤΟΝ
police4_signer2_rep1_glosses/glosses0048 | 2
police4_signer2_rep1_glosses/glosses0049 | ΦΩΤΟΓΡΑΦΙΑ
police4_signer2_rep1_glosses/glosses0050 | ΓΙΑ
police4_signer2_rep1_glosses/glosses0051 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep1_glosses/glosses0052 | ΔΕΥΤΕΡΟΝ
police4_signer2_rep1_glosses/glosses0053 | ΑΙΤΗΣΗ
police4_signer2_rep1_glosses/glosses0054 | ΤΡΙΤΟΝ
police4_signer2_rep1_glosses/glosses0055 | ΕΥΘΥΝΗ
police4_signer2_rep1_glosses/glosses0056 | ΥΠΟΓΡΑΦΗ
police4_signer2_rep1_glosses/glosses0057 | ΤΕΤΑΡΤΟΝ
police4_signer2_rep1_glosses/glosses0058 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep1_glosses/glosses0059 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep1_glosses/glosses0060 | ΔΙΚΟ_ΤΟΥ
police4_signer2_rep1_glosses/glosses0061 | ΠΕΜΠΤΟΝ
police4_signer2_rep1_glosses/glosses0062 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep1_glosses/glosses0063 | ΥΠΟΓΡΑΦΗ
police4_signer2_rep1_glosses/glosses0064 | ΔΙΚΟ_ΤΟΥ
police4_signer2_rep1_glosses/glosses0065 | ΕΝΤΑΞΕΙ
police4_signer2_rep1_glosses/glosses0066 | ΕΥΧΑΡΙΣΤΩ
police4_signer2_rep1_glosses/glosses0067 | ΠΟΛΥ
police4_signer2_rep1_glosses/glosses0068 | ΠΑΡΑΚΑΛΩ
police4_signer2_rep1_glosses/glosses0069 | ΚΑΛΟ
police4_signer2_rep1_glosses/glosses0070 | ΣΥΝΕΧΕΙΑ
police4_signer2_rep2_glosses/glosses0000 | ΓΕΙΑ
police4_signer2_rep2_glosses/glosses0001 | ΕΓΩ
police4_signer2_rep2_glosses/glosses0002 | ΜΠΟΡΩ
police4_signer2_rep2_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police4_signer2_rep2_glosses/glosses0004 | ΠΩΣ;
police4_signer2_rep2_glosses/glosses0005 | ΕΓΩ
police4_signer2_rep2_glosses/glosses0006 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep2_glosses/glosses0007 | ΕΓΩ
police4_signer2_rep2_glosses/glosses0008 | ΧΑΝΩ
police4_signer2_rep2_glosses/glosses0009 | ΠΑ
police4_signer2_rep2_glosses/glosses0010 | ΕΣΥ
police4_signer2_rep2_glosses/glosses0011 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep2_glosses/glosses0012 | ΧΑΝΩ
police4_signer2_rep2_glosses/glosses0013 | ΠΩΣ;
police4_signer2_rep2_glosses/glosses0014 | ΚΑΠΟΙΟΣ
police4_signer2_rep2_glosses/glosses0015 | ΤΣΑΝΤΑ
police4_signer2_rep2_glosses/glosses0016 | ΕΓΩ
police4_signer2_rep2_glosses/glosses0017 | ???
police4_signer2_rep2_glosses/glosses0018 | ΠΑ
police4_signer2_rep2_glosses/glosses0019 | ΠΡΕΠΕΙ
police4_signer2_rep2_glosses/glosses0020 | ΕΣΥ
police4_signer2_rep2_glosses/glosses0021 | ΑΙΤΗΣΗ
police4_signer2_rep2_glosses/glosses0022 | ΓΡΑΦΩ
police4_signer2_rep2_glosses/glosses0023 | ΛΟΓΩ
police4_signer2_rep2_glosses/glosses0024 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep2_glosses/glosses0025 | ΧΑΝΩ
police4_signer2_rep2_glosses/glosses0026 | ΝΑΙ
police4_signer2_rep2_glosses/glosses0027 | ΕΣΥ
police4_signer2_rep2_glosses/glosses0028 | ΓΡΑΦΩ
police4_signer2_rep2_glosses/glosses0029 | ΕΓΙΝΕ
police4_signer2_rep2_glosses/glosses0030 | ΤΙ;
police4_signer2_rep2_glosses/glosses0031 | ΑΚΡΙΒΩΣ
police4_signer2_rep2_glosses/glosses0032 | ΛΕΠΤΟΜΕΡΕΙΕΣ
police4_signer2_rep2_glosses/glosses0033 | ΕΝΤΑΞΕΙ
police4_signer2_rep2_glosses/glosses0034 | ΓΡΑΦΩ
police4_signer2_rep2_glosses/glosses0035 | ΠΑ
police4_signer2_rep2_glosses/glosses0036 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep2_glosses/glosses0037 | ΚΑΙΝΟΥΡΙΟ
police4_signer2_rep2_glosses/glosses0038 | ΕΣΥ
police4_signer2_rep2_glosses/glosses0039 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep2_glosses/glosses0040 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer2_rep2_glosses/glosses0041 | ΦΥΣΙΚΑ
police4_signer2_rep2_glosses/glosses0042 | ΕΓΩ
police4_signer2_rep2_glosses/glosses0043 | ???
police4_signer2_rep2_glosses/glosses0044 | ΦΙΛΟΣ
police4_signer2_rep2_glosses/glosses0045 | ΕΓΩ
police4_signer2_rep2_glosses/glosses0046 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer2_rep2_glosses/glosses0047 | ΠΡΩΤΟΝ
police4_signer2_rep2_glosses/glosses0048 | 2
police4_signer2_rep2_glosses/glosses0049 | ΦΩΤΟΓΡΑΦΙΑ
police4_signer2_rep2_glosses/glosses0050 | ΓΙΑ
police4_signer2_rep2_glosses/glosses0051 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep2_glosses/glosses0052 | ΔΕΥΤΕΡΟΝ
police4_signer2_rep2_glosses/glosses0053 | ΑΙΤΗΣΗ
police4_signer2_rep2_glosses/glosses0054 | ΤΡΙΤΟΝ
police4_signer2_rep2_glosses/glosses0055 | ΕΥΘΥΝΗ
police4_signer2_rep2_glosses/glosses0056 | ΥΠΟΓΡΑΦΗ
police4_signer2_rep2_glosses/glosses0057 | ΤΕΤΑΡΤΟΝ
police4_signer2_rep2_glosses/glosses0058 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep2_glosses/glosses0059 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep2_glosses/glosses0060 | ΔΙΚΟ_ΤΟΥ
police4_signer2_rep2_glosses/glosses0061 | ΠΕΜΠΤΟΝ
police4_signer2_rep2_glosses/glosses0062 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep2_glosses/glosses0063 | ΥΠΟΓΡΑΦΗ
police4_signer2_rep2_glosses/glosses0064 | ΔΙΚΟ_ΤΟΥ
police4_signer2_rep2_glosses/glosses0065 | ΕΝΤΑΞΕΙ
police4_signer2_rep2_glosses/glosses0066 | ΕΥΧΑΡΙΣΤΩ
police4_signer2_rep2_glosses/glosses0067 | ΠΟΛΥ
police4_signer2_rep2_glosses/glosses0068 | ΠΑΡΑΚΑΛΩ
police4_signer2_rep2_glosses/glosses0069 | ΚΑΛΟ
police4_signer2_rep2_glosses/glosses0070 | ΣΥΝΕΧΕΙΑ
police4_signer2_rep3_glosses/glosses0000 | ΓΕΙΑ
police4_signer2_rep3_glosses/glosses0001 | ΕΓΩ
police4_signer2_rep3_glosses/glosses0002 | ΜΠΟΡΩ
police4_signer2_rep3_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police4_signer2_rep3_glosses/glosses0004 | ΠΩΣ;
police4_signer2_rep3_glosses/glosses0005 | ΕΓΩ
police4_signer2_rep3_glosses/glosses0006 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep3_glosses/glosses0007 | ΕΓΩ
police4_signer2_rep3_glosses/glosses0008 | ΧΑΝΩ
police4_signer2_rep3_glosses/glosses0009 | ΠΑ
police4_signer2_rep3_glosses/glosses0010 | ΕΣΥ
police4_signer2_rep3_glosses/glosses0011 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep3_glosses/glosses0012 | ΧΑΝΩ
police4_signer2_rep3_glosses/glosses0013 | ΠΩΣ;
police4_signer2_rep3_glosses/glosses0014 | ΚΑΠΟΙΟΣ
police4_signer2_rep3_glosses/glosses0015 | ΤΣΑΝΤΑ
police4_signer2_rep3_glosses/glosses0016 | ΕΓΩ
police4_signer2_rep3_glosses/glosses0017 | ???
police4_signer2_rep3_glosses/glosses0018 | ΠΑ
police4_signer2_rep3_glosses/glosses0019 | ΠΡΕΠΕΙ
police4_signer2_rep3_glosses/glosses0020 | ΕΣΥ
police4_signer2_rep3_glosses/glosses0021 | ΑΙΤΗΣΗ
police4_signer2_rep3_glosses/glosses0022 | ΓΡΑΦΩ
police4_signer2_rep3_glosses/glosses0023 | ΛΟΓΩ
police4_signer2_rep3_glosses/glosses0024 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep3_glosses/glosses0025 | ΧΑΝΩ
police4_signer2_rep3_glosses/glosses0026 | ΝΑΙ
police4_signer2_rep3_glosses/glosses0027 | ΕΣΥ
police4_signer2_rep3_glosses/glosses0028 | ΓΡΑΦΩ
police4_signer2_rep3_glosses/glosses0029 | ΕΓΙΝΕ
police4_signer2_rep3_glosses/glosses0030 | ΤΙ;
police4_signer2_rep3_glosses/glosses0031 | ΑΚΡΙΒΩΣ
police4_signer2_rep3_glosses/glosses0032 | ΛΕΠΤΟΜΕΡΕΙΕΣ
police4_signer2_rep3_glosses/glosses0033 | ΕΝΤΑΞΕΙ
police4_signer2_rep3_glosses/glosses0034 | ΓΡΑΦΩ
police4_signer2_rep3_glosses/glosses0035 | ΠΑ
police4_signer2_rep3_glosses/glosses0036 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep3_glosses/glosses0037 | ΚΑΙΝΟΥΡΙΟ
police4_signer2_rep3_glosses/glosses0038 | ΕΣΥ
police4_signer2_rep3_glosses/glosses0039 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep3_glosses/glosses0040 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer2_rep3_glosses/glosses0041 | ΦΥΣΙΚΑ
police4_signer2_rep3_glosses/glosses0042 | ΕΓΩ
police4_signer2_rep3_glosses/glosses0043 | ???
police4_signer2_rep3_glosses/glosses0044 | ΦΙΛΟΣ
police4_signer2_rep3_glosses/glosses0045 | ΕΓΩ
police4_signer2_rep3_glosses/glosses0046 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer2_rep3_glosses/glosses0047 | ΠΡΩΤΟΝ
police4_signer2_rep3_glosses/glosses0048 | 2
police4_signer2_rep3_glosses/glosses0049 | ΦΩΤΟΓΡΑΦΙΑ
police4_signer2_rep3_glosses/glosses0050 | ΓΙΑ
police4_signer2_rep3_glosses/glosses0051 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep3_glosses/glosses0052 | ΔΕΥΤΕΡΟΝ
police4_signer2_rep3_glosses/glosses0053 | ΑΙΤΗΣΗ
police4_signer2_rep3_glosses/glosses0054 | ΤΡΙΤΟΝ
police4_signer2_rep3_glosses/glosses0055 | ΕΥΘΥΝΗ
police4_signer2_rep3_glosses/glosses0056 | ΥΠΟΓΡΑΦΗ
police4_signer2_rep3_glosses/glosses0057 | ΤΕΤΑΡΤΟΝ
police4_signer2_rep3_glosses/glosses0058 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep3_glosses/glosses0059 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep3_glosses/glosses0060 | ΔΙΚΟ_ΤΟΥ
police4_signer2_rep3_glosses/glosses0061 | ΠΕΜΠΤΟΝ
police4_signer2_rep3_glosses/glosses0062 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep3_glosses/glosses0063 | ΥΠΟΓΡΑΦΗ
police4_signer2_rep3_glosses/glosses0064 | ΔΙΚΟ_ΤΟΥ
police4_signer2_rep3_glosses/glosses0065 | ΕΝΤΑΞΕΙ
police4_signer2_rep3_glosses/glosses0066 | ΕΥΧΑΡΙΣΤΩ
police4_signer2_rep3_glosses/glosses0067 | ΠΟΛΥ
police4_signer2_rep3_glosses/glosses0068 | ΠΑΡΑΚΑΛΩ
police4_signer2_rep3_glosses/glosses0069 | ΚΑΛΟ
police4_signer2_rep3_glosses/glosses0070 | ΣΥΝΕΧΕΙΑ
police4_signer2_rep4_glosses/glosses0000 | ΓΕΙΑ
police4_signer2_rep4_glosses/glosses0001 | ΕΓΩ
police4_signer2_rep4_glosses/glosses0002 | ΜΠΟΡΩ
police4_signer2_rep4_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police4_signer2_rep4_glosses/glosses0004 | ΠΩΣ;
police4_signer2_rep4_glosses/glosses0005 | ΕΓΩ
police4_signer2_rep4_glosses/glosses0006 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep4_glosses/glosses0007 | ΕΓΩ
police4_signer2_rep4_glosses/glosses0008 | ΧΑΝΩ
police4_signer2_rep4_glosses/glosses0009 | ΠΑ
police4_signer2_rep4_glosses/glosses0010 | ΕΣΥ
police4_signer2_rep4_glosses/glosses0011 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep4_glosses/glosses0012 | ΧΑΝΩ
police4_signer2_rep4_glosses/glosses0013 | ΠΩΣ;
police4_signer2_rep4_glosses/glosses0014 | ΚΑΠΟΙΟΣ
police4_signer2_rep4_glosses/glosses0015 | ΤΣΑΝΤΑ
police4_signer2_rep4_glosses/glosses0016 | ΕΓΩ
police4_signer2_rep4_glosses/glosses0017 | ???
police4_signer2_rep4_glosses/glosses0018 | ΠΑ
police4_signer2_rep4_glosses/glosses0019 | ΠΡΕΠΕΙ
police4_signer2_rep4_glosses/glosses0020 | ΕΣΥ
police4_signer2_rep4_glosses/glosses0021 | ΑΙΤΗΣΗ
police4_signer2_rep4_glosses/glosses0022 | ΓΡΑΦΩ
police4_signer2_rep4_glosses/glosses0023 | ΛΟΓΩ
police4_signer2_rep4_glosses/glosses0024 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep4_glosses/glosses0025 | ΧΑΝΩ
police4_signer2_rep4_glosses/glosses0026 | ΝΑΙ
police4_signer2_rep4_glosses/glosses0027 | ΕΣΥ
police4_signer2_rep4_glosses/glosses0028 | ΓΡΑΦΩ
police4_signer2_rep4_glosses/glosses0029 | ΕΓΙΝΕ
police4_signer2_rep4_glosses/glosses0030 | ΤΙ;
police4_signer2_rep4_glosses/glosses0031 | ΑΚΡΙΒΩΣ
police4_signer2_rep4_glosses/glosses0032 | ΛΕΠΤΟΜΕΡΕΙΕΣ
police4_signer2_rep4_glosses/glosses0033 | ΕΝΤΑΞΕΙ
police4_signer2_rep4_glosses/glosses0034 | ΓΡΑΦΩ
police4_signer2_rep4_glosses/glosses0035 | ΠΑ
police4_signer2_rep4_glosses/glosses0036 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep4_glosses/glosses0037 | ΚΑΙΝΟΥΡΙΟ
police4_signer2_rep4_glosses/glosses0038 | ΕΣΥ
police4_signer2_rep4_glosses/glosses0039 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep4_glosses/glosses0040 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer2_rep4_glosses/glosses0041 | ΦΥΣΙΚΑ
police4_signer2_rep4_glosses/glosses0042 | ΕΓΩ
police4_signer2_rep4_glosses/glosses0043 | ???
police4_signer2_rep4_glosses/glosses0044 | ΦΙΛΟΣ
police4_signer2_rep4_glosses/glosses0045 | ΕΓΩ
police4_signer2_rep4_glosses/glosses0046 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer2_rep4_glosses/glosses0047 | ΠΡΩΤΟΝ
police4_signer2_rep4_glosses/glosses0048 | 2
police4_signer2_rep4_glosses/glosses0049 | ΦΩΤΟΓΡΑΦΙΑ
police4_signer2_rep4_glosses/glosses0050 | ΓΙΑ
police4_signer2_rep4_glosses/glosses0051 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep4_glosses/glosses0052 | ΔΕΥΤΕΡΟΝ
police4_signer2_rep4_glosses/glosses0053 | ΑΙΤΗΣΗ
police4_signer2_rep4_glosses/glosses0054 | ΤΡΙΤΟΝ
police4_signer2_rep4_glosses/glosses0055 | ΕΥΘΥΝΗ
police4_signer2_rep4_glosses/glosses0056 | ΥΠΟΓΡΑΦΗ
police4_signer2_rep4_glosses/glosses0057 | ΤΕΤΑΡΤΟΝ
police4_signer2_rep4_glosses/glosses0058 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep4_glosses/glosses0059 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep4_glosses/glosses0060 | ΔΙΚΟ_ΤΟΥ
police4_signer2_rep4_glosses/glosses0061 | ΠΕΜΠΤΟΝ
police4_signer2_rep4_glosses/glosses0062 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep4_glosses/glosses0063 | ΥΠΟΓΡΑΦΗ
police4_signer2_rep4_glosses/glosses0064 | ΔΙΚΟ_ΤΟΥ
police4_signer2_rep4_glosses/glosses0065 | ΕΝΤΑΞΕΙ
police4_signer2_rep4_glosses/glosses0066 | ΕΥΧΑΡΙΣΤΩ
police4_signer2_rep4_glosses/glosses0067 | ΠΟΛΥ
police4_signer2_rep4_glosses/glosses0068 | ΠΑΡΑΚΑΛΩ
police4_signer2_rep4_glosses/glosses0069 | ΚΑΛΟ
police4_signer2_rep4_glosses/glosses0070 | ΣΥΝΕΧΕΙΑ
police4_signer2_rep5_glosses/glosses0000 | ΓΕΙΑ
police4_signer2_rep5_glosses/glosses0001 | ΕΓΩ
police4_signer2_rep5_glosses/glosses0002 | ΜΠΟΡΩ
police4_signer2_rep5_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police4_signer2_rep5_glosses/glosses0004 | ΠΩΣ;
police4_signer2_rep5_glosses/glosses0005 | ΕΓΩ
police4_signer2_rep5_glosses/glosses0006 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep5_glosses/glosses0007 | ΕΓΩ
police4_signer2_rep5_glosses/glosses0008 | ΧΑΝΩ
police4_signer2_rep5_glosses/glosses0009 | ΠΑ
police4_signer2_rep5_glosses/glosses0010 | ΕΣΥ
police4_signer2_rep5_glosses/glosses0011 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep5_glosses/glosses0012 | ΧΑΝΩ
police4_signer2_rep5_glosses/glosses0013 | ΠΩΣ;
police4_signer2_rep5_glosses/glosses0014 | ΚΑΠΟΙΟΣ
police4_signer2_rep5_glosses/glosses0015 | ΤΣΑΝΤΑ
police4_signer2_rep5_glosses/glosses0016 | ΕΓΩ
police4_signer2_rep5_glosses/glosses0017 | ???
police4_signer2_rep5_glosses/glosses0018 | ΠΑ
police4_signer2_rep5_glosses/glosses0019 | ΠΡΕΠΕΙ
police4_signer2_rep5_glosses/glosses0020 | ΕΣΥ
police4_signer2_rep5_glosses/glosses0021 | ΑΙΤΗΣΗ
police4_signer2_rep5_glosses/glosses0022 | ΓΡΑΦΩ
police4_signer2_rep5_glosses/glosses0023 | ΛΟΓΩ
police4_signer2_rep5_glosses/glosses0024 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep5_glosses/glosses0025 | ΧΑΝΩ
police4_signer2_rep5_glosses/glosses0026 | ΝΑΙ
police4_signer2_rep5_glosses/glosses0027 | ΕΣΥ
police4_signer2_rep5_glosses/glosses0028 | ΓΡΑΦΩ
police4_signer2_rep5_glosses/glosses0029 | ΕΓΙΝΕ
police4_signer2_rep5_glosses/glosses0030 | ΤΙ;
police4_signer2_rep5_glosses/glosses0031 | ΑΚΡΙΒΩΣ
police4_signer2_rep5_glosses/glosses0032 | ΛΕΠΤΟΜΕΡΕΙΕΣ
police4_signer2_rep5_glosses/glosses0033 | ΕΝΤΑΞΕΙ
police4_signer2_rep5_glosses/glosses0034 | ΓΡΑΦΩ
police4_signer2_rep5_glosses/glosses0035 | ΠΑ
police4_signer2_rep5_glosses/glosses0036 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep5_glosses/glosses0037 | ΚΑΙΝΟΥΡΙΟ
police4_signer2_rep5_glosses/glosses0038 | ΕΣΥ
police4_signer2_rep5_glosses/glosses0039 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep5_glosses/glosses0040 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer2_rep5_glosses/glosses0041 | ΦΥΣΙΚΑ
police4_signer2_rep5_glosses/glosses0042 | ΕΓΩ
police4_signer2_rep5_glosses/glosses0043 | ???
police4_signer2_rep5_glosses/glosses0044 | ΦΙΛΟΣ
police4_signer2_rep5_glosses/glosses0045 | ΕΓΩ
police4_signer2_rep5_glosses/glosses0046 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer2_rep5_glosses/glosses0047 | ΠΡΩΤΟΝ
police4_signer2_rep5_glosses/glosses0048 | 2
police4_signer2_rep5_glosses/glosses0049 | ΦΩΤΟΓΡΑΦΙΑ
police4_signer2_rep5_glosses/glosses0050 | ΓΙΑ
police4_signer2_rep5_glosses/glosses0051 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep5_glosses/glosses0052 | ΔΕΥΤΕΡΟΝ
police4_signer2_rep5_glosses/glosses0053 | ΑΙΤΗΣΗ
police4_signer2_rep5_glosses/glosses0054 | ΤΡΙΤΟΝ
police4_signer2_rep5_glosses/glosses0055 | ΕΥΘΥΝΗ
police4_signer2_rep5_glosses/glosses0056 | ΥΠΟΓΡΑΦΗ
police4_signer2_rep5_glosses/glosses0057 | ΤΕΤΑΡΤΟΝ
police4_signer2_rep5_glosses/glosses0058 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep5_glosses/glosses0059 | ΤΑΥΤΟΤΗΤΑ
police4_signer2_rep5_glosses/glosses0060 | ΔΙΚΟ_ΤΟΥ
police4_signer2_rep5_glosses/glosses0061 | ΠΕΜΠΤΟΝ
police4_signer2_rep5_glosses/glosses0062 | ΜΑΡΤΥΡΑΣ
police4_signer2_rep5_glosses/glosses0063 | ΥΠΟΓΡΑΦΗ
police4_signer2_rep5_glosses/glosses0064 | ΔΙΚΟ_ΤΟΥ
police4_signer2_rep5_glosses/glosses0065 | ΕΝΤΑΞΕΙ
police4_signer2_rep5_glosses/glosses0066 | ΕΥΧΑΡΙΣΤΩ
police4_signer2_rep5_glosses/glosses0067 | ΠΟΛΥ
police4_signer2_rep5_glosses/glosses0068 | ΠΑΡΑΚΑΛΩ
police4_signer2_rep5_glosses/glosses0069 | ΚΑΛΟ
police4_signer2_rep5_glosses/glosses0070 | ΣΥΝΕΧΕΙΑ
police4_signer3_rep1_glosses/glosses0000 | ΓΕΙΑ
police4_signer3_rep1_glosses/glosses0001 | ΕΓΩ
police4_signer3_rep1_glosses/glosses0002 | ΜΠΟΡΩ
police4_signer3_rep1_glosses/glosses0003 | ΒΟΗΘΕΙΑ
police4_signer3_rep1_glosses/glosses0004 | ΠΩΣ;
police4_signer3_rep1_glosses/glosses0005 | ΕΓΩ
police4_signer3_rep1_glosses/glosses0006 | ΤΑΥΤΟΤΗΤΑ
police4_signer3_rep1_glosses/glosses0007 | ΕΓΩ
police4_signer3_rep1_glosses/glosses0008 | ΧΑΝΩ
police4_signer3_rep1_glosses/glosses0009 | ΠΑ
police4_signer3_rep1_glosses/glosses0010 | ΕΣΥ
police4_signer3_rep1_glosses/glosses0011 | ΤΑΥΤΟΤΗΤΑ
police4_signer3_rep1_glosses/glosses0012 | ΧΑΝΩ
police4_signer3_rep1_glosses/glosses0013 | ΠΩΣ;
police4_signer3_rep1_glosses/glosses0014 | ΚΑΠΟΙΟΣ
police4_signer3_rep1_glosses/glosses0015 | ΤΣΑΝΤΑ
police4_signer3_rep1_glosses/glosses0016 | ΕΓΩ
police4_signer3_rep1_glosses/glosses0017 | ???
police4_signer3_rep1_glosses/glosses0018 | ΠΑ
police4_signer3_rep1_glosses/glosses0019 | ΠΡΕΠΕΙ
police4_signer3_rep1_glosses/glosses0020 | ΕΣΥ
police4_signer3_rep1_glosses/glosses0021 | ΑΙΤΗΣΗ
police4_signer3_rep1_glosses/glosses0022 | ΓΡΑΦΩ
police4_signer3_rep1_glosses/glosses0023 | ΛΟΓΩ
police4_signer3_rep1_glosses/glosses0024 | ΤΑΥΤΟΤΗΤΑ
police4_signer3_rep1_glosses/glosses0025 | ΧΑΝΩ
police4_signer3_rep1_glosses/glosses0026 | ΝΑΙ
police4_signer3_rep1_glosses/glosses0027 | ΕΣΥ
police4_signer3_rep1_glosses/glosses0028 | ΓΡΑΦΩ
police4_signer3_rep1_glosses/glosses0029 | ΕΓΙΝΕ
police4_signer3_rep1_glosses/glosses0030 | ΤΙ;
police4_signer3_rep1_glosses/glosses0031 | ΑΚΡΙΒΩΣ
police4_signer3_rep1_glosses/glosses0032 | ΛΕΠΤΟΜΕΡΕΙΕΣ
police4_signer3_rep1_glosses/glosses0033 | ΕΝΤΑΞΕΙ
police4_signer3_rep1_glosses/glosses0034 | ΓΡΑΦΩ
police4_signer3_rep1_glosses/glosses0035 | ΠΑ
police4_signer3_rep1_glosses/glosses0036 | ΤΑΥΤΟΤΗΤΑ
police4_signer3_rep1_glosses/glosses0037 | ΚΑΙΝΟΥΡΙΟ
police4_signer3_rep1_glosses/glosses0038 | ΕΣΥ
police4_signer3_rep1_glosses/glosses0039 | ΜΑΡΤΥΡΑΣ
police4_signer3_rep1_glosses/glosses0040 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer3_rep1_glosses/glosses0041 | ΦΥΣΙΚΑ
police4_signer3_rep1_glosses/glosses0042 | ΕΓΩ
police4_signer3_rep1_glosses/glosses0043 | ???
police4_signer3_rep1_glosses/glosses0044 | ΦΙΛΟΣ
police4_signer3_rep1_glosses/glosses0045 | ΕΓΩ
police4_signer3_rep1_glosses/glosses0046 | ΧΡΕΙΑΖΟΜΑΙ
police4_signer3_rep1_glosses/glosses0047 | ΠΡΩΤΟΝ
police4_signer3_rep1_glosses/glosses0048 | 2
police4_signer3_rep1_glosses/glosses0049 | ΦΩΤΟΓΡΑΦΙΑ
police4_signer3_rep1_glosses/glosses0050 | ΓΙΑ
police4_signer3_rep1_glosses/glosses0051 | ΤΑΥΤΟΤΗΤΑ
police4_signer3_rep1_glosses/glosses0052 | ΔΕΥΤΕΡΟΝ
police4_signer3_rep1_glosses/glosses0053 | ΑΙΤΗΣΗ
police4_signer3_rep1_glosses/glosses0054 | ΤΡΙΤΟΝ
police4_signer3_rep1_glosses/glosses0055 | ΕΥΘΥΝΗ
police4_signer3_rep1_glosses/glosses0056 | ΥΠΟΓΡΑΦΗ
police4_signer3_rep1_glosses/glosses0057 | ΤΕΤΑΡΤΟΝ
police4_signer3_rep1_glosses/glosses0058 | ΜΑΡΤΥΡΑΣ
police4_signer3_rep1_glosses/glosses0059 | ΤΑΥΤΟΤΗΤΑ
